sample_id,num_0,num_1,num_2,num_3,num_4,cat_0,cat_1,cat_2,label
sample_44_00398,-0.1492970002747716,-0.6775521874948132,0.4557736826344306,0.6584432916557302,-0.6896018136610298,2,0,3,0.7718689685621011
sample_44_00399,-1.9720491088808316,0.9962187728338641,0.826327721822374,0.7335777304781647,-0.4834914940591429,1,1,2,-5.795065022368958
sample_44_00400,1.1278022569214594,0.41306402987582547,-0.3442201994804226,-0.7675060256730554,1.6393900264055763,1,0,1,3.501603190609213
sample_44_00401,0.14678030776873213,-0.03669968522594695,-0.9712830697802944,0.7295907134984309,-0.2312245098218495,3,0,1,1.136690932552896
sample_44_00402,1.7225259244571198,0.15198298419258696,0.489133851128772,-0.8482469769425657,-1.2221783511360054,1,3,1,3.344138036384124
sample_44_00403,-0.9531458544907643,-0.5345782497773615,-1.345503014761898,-1.1253571587698579,-1.3515432784291102,1,1,2,-2.0985167945039067
sample_44_00404,0.3732019668101439,0.7657816234978141,-0.824821655337914,1.4378870778600183,0.38711079340216736,3,0,0,1.2562602473200333
sample_44_00405,0.030491428038022045,0.24054750473067474,1.717607694023086,0.6566813120458402,1.0966861847191038,2,2,1,1.6761749847820346
sample_44_00406,2.9997137489160077,-0.2585205445229123,-0.22289986414062182,0.4478268606762428,-0.9791107012895798,3,2,1,6.7878087159090645
sample_44_00407,-0.6686122142284231,-0.8391301908609756,1.765674901619931,0.508139004424851,-0.45383761567469766,1,3,0,0.24136851436915743
sample_44_00408,-0.8547117975996462,0.6880430317919263,0.9306812994393262,-0.395942334845207,0.929433539103021,0,1,2,-1.7322750508412954
sample_44_00409,-0.6123012495005269,1.1986130483043709,0.5174599472670841,-0.2666353731668901,-1.3617754128788733,0,1,0,-4.506947901915536
sample_44_00410,0.0708456585595437,0.4815749345793709,1.857744716263768,-0.46006662084297983,-0.16067862636325975,1,3,1,-0.584624744774527
sample_44_00411,-0.8690625650080926,0.47505934435568814,-0.2509893393363297,-1.009632503464465,-0.3421931464719765,2,3,0,-1.798713270926777
sample_44_00412,-0.3104650199840255,-0.8889819856213906,0.23950742174708736,-0.66322091831903,-0.5336822081844796,0,0,2,-0.1727426739869389
sample_44_00413,-0.09221891433348693,-1.6857356486951187,0.1191098875434335,-0.4275353985175952,-0.8339151619654075,3,1,3,3.4068142423872745
sample_44_00414,1.7846345998062416,0.3872714703105228,-0.8405164132659412,-1.5461951246837258,-0.7905190536499352,1,0,2,2.8366732251304367
sample_44_00415,1.2657058631820184,-2.24238830240008,0.3644939792963241,-1.167651636153233,0.1589823949757645,2,0,0,7.706805074090602
sample_44_00416,2.1913532248663694,1.1017087548305131,0.3134115657032205,-0.3124491961898459,0.7159611078949816,1,1,2,2.032368967862107
sample_44_00417,-0.9205092201744657,-1.0730267789746881,0.015368019111891187,1.7584829169051726,0.25147226212006313,3,0,2,1.2495477146666143
sample_44_00418,1.1257881739201323,-0.6425588535784081,0.08437871926008467,-1.4843246702008528,0.12533488799856723,0,1,2,2.985656399219905
sample_44_00419,-0.6807343824605735,1.1757943876876622,0.6357231563187562,0.5786138717083263,1.1779540656209282,0,2,3,-2.6290083115208835
sample_44_00420,-0.4181504770955104,-2.3415800476913056,-1.8198976788560361,-0.0801035760553436,-1.3740558631526936,1,2,0,2.1183340128119417
sample_44_00421,-0.8767532957062378,-0.7340824847323347,0.13601511089751017,-2.892874733459799,0.5203160968911457,0,3,3,-1.289974837913655
sample_44_00422,0.44329890806587596,-0.21624694316758578,-0.26707211874578096,1.6921482427926329,-0.08590122355155087,3,1,3,2.284741953785161
sample_44_00423,-2.6172401580719398,1.1634157490518946,-1.3027277717054646,-0.09210246677059289,1.48971406789462,1,2,3,-6.104782392721552
sample_44_00424,-1.1194603355549988,-0.43771802362616946,0.5246556745275774,-0.33830142068103947,0.6138695343746332,1,0,2,-1.0618749503208313
sample_44_00425,-0.6371026087540221,-0.5712045768504311,-0.18028974145364646,-0.2574794843229197,0.3227447759853794,0,3,0,-0.4296320713858577
sample_44_00426,0.8360651801885808,1.2373925401903652,-1.4052040543744317,-0.4587984450657922,-0.04281373613831364,0,1,2,-0.7899129700747304
sample_44_00427,0.9526223553863363,0.7969889720188507,-1.0600991756616984,1.94404834948331,-0.2223844273948188,0,3,3,0.08058779878301481
sample_44_00428,2.311875459047754,-0.8479390158706861,-0.6283619541104638,1.5130727796749284,-0.47336909305833086,0,3,3,5.21096785785033
sample_44_00429,0.043948563627560305,1.1248625077590406,0.5367963975797586,2.0411254963634913,-0.6616072934842292,3,0,1,-0.8653890404472419
sample_44_00430,0.20377621390044853,-0.7124987709608703,0.7400803541707583,0.9551002101809349,0.5146797269112932,2,1,3,2.2115545467586673
sample_44_00431,-1.0810361915435536,0.4984554206040605,-0.9935149914235959,-0.7466890407598684,-0.45521683677573765,0,0,2,-3.8455501944212718
sample_44_00432,0.1027732921126096,0.44331575468791856,-0.76805039615548,-0.2747291597557464,1.8683611618642522,2,1,0,2.515479577893779
sample_44_00433,-0.20991006619265803,0.35404711375348574,-0.7095651126898014,2.2021126534434314,-0.7434381051221298,3,0,3,-0.9853070266799411
sample_44_00434,-0.24951315910527824,-0.35440168661007887,-0.33391827430333265,0.7433612671444086,-0.36713689078497974,2,2,1,0.3703464310234653
sample_44_00435,0.5390582532157933,1.8320529748249879,-1.1882650443567644,-0.5584986961779915,-1.0916148066103935,2,3,2,-1.9600355818555404
sample_44_00436,-0.08079513301642557,-0.6545913489996222,0.388086981113045,-3.4558289265252418,0.7993372498438032,0,0,1,1.0222307059058098
sample_44_00437,-0.8262443711819536,0.07639212651362626,-2.236785733352392,1.013321738924702,-2.2560967658886355,1,0,1,-3.145238757774192
sample_44_00438,-1.5356052468404326,-0.015092817934750199,-1.2581551237254538,-0.9905205937359126,1.8106945090821995,2,0,2,-0.24032637337724472
sample_44_00439,0.19321866547806604,-0.657697572848934,-0.8445677688925254,0.468070091470579,0.46377054055721245,0,3,0,1.7691024876523007
sample_44_00440,-0.6083589604727356,-2.2695536759986457,-0.9860044948090767,-2.806283077750928,-1.3766288985582156,0,2,3,1.1096311008333863
sample_44_00441,0.23994906644182046,1.0892430639721553,0.9548012029882396,0.25649593312647184,0.669646183768241,0,2,3,-0.8661575847862826
sample_44_00442,-1.800671792239555,0.3109234693453599,-2.077813021603023,-1.3056783216889105,-0.09160589992306206,0,3,3,-4.765898182273695
sample_44_00443,1.8676782721194742,-0.8167932712240421,-1.163872531595502,0.3641540969916511,0.5439566115507142,3,0,0,7.280543649541739
sample_44_00444,-1.368070388248446,-0.03642206717868848,-0.9447717848643027,0.5288229126514298,0.2351286065366415,2,1,3,-1.4786065009803067
sample_44_00445,-0.040693806501815276,-0.2815074854922084,0.2703290471466393,-1.0184612073201917,1.5542080774421498,3,2,1,2.4426039659581296
sample_44_00446,1.956563966540133,0.7811715771061295,-1.14473343713555,1.6890409699711189,-1.4719900230816356,1,1,2,1.957180967171598
sample_44_00447,0.6821630900164062,0.7406260130722467,0.201820096015718,0.9721454020172972,1.4814524501173838,3,0,3,2.8529969229959495
sample_44_00448,-1.2156773386115032,1.133096660471268,-0.7204464733920037,-0.026485220430789012,-1.081066019338374,0,3,2,-5.830767502699002
sample_44_00449,-0.3898267726738289,0.00012208919314062215,-0.48014627765956547,0.16310067754511812,-0.3403350026896777,0,2,0,-0.3353661819557682
sample_44_00450,-0.3372156196669209,-0.22553569797673367,-0.5604123495870887,1.4438007851420278,-1.2319648556916412,1,3,2,-0.9489162811558713
sample_44_00451,1.650062359047735,-0.38968572735579565,-1.3031178629193658,-1.537460141176423,-0.5835596974772088,2,2,3,3.2994702565285547
sample_44_00452,-0.16344312327772414,0.3033236628363778,1.7335906569460073,-1.3553630055245098,0.6738268030633487,3,2,0,1.528520899374472
sample_44_00453,0.7426457636690803,-1.0056559487347616,0.446012374608795,1.5418897288394624,1.1765883245129178,0,1,2,2.759200704837184
sample_44_00454,-0.673570369281322,1.410116190533943,0.15904057476908331,-0.18726932501871488,-0.3972209174549084,3,0,0,-2.8594061465106173
sample_44_00455,0.7925787582380942,-0.007249940929337709,0.5548733450635137,-0.30571105289807166,-0.10510063434298848,2,2,1,1.537055705613049
sample_44_00456,0.3838968994876157,0.3489812845241035,-0.3563632674421232,-0.00409857974198933,-0.4092007525601133,2,3,2,0.5807462346319849
sample_44_00457,0.0881736491557301,-1.3959087523528468,-0.6184434220671687,1.07315001580971,0.22042116562884131,1,0,3,2.0370864557894093
sample_44_00458,-0.021616379162201504,-1.2058179264166535,0.11026689244856369,-0.26878671353037586,-0.5500995494567396,0,2,2,0.470602809632162
sample_44_00459,1.4568592790499135,-1.880707285037254,0.1343820823112659,1.0669553779972254,1.0657634798381153,1,2,1,6.59656574222141
sample_44_00460,0.5539605532367357,0.20152890666192386,-0.1937939009170367,0.31737013329382363,0.0031753195602010767,3,2,3,1.538442394421017
sample_44_00461,-0.06653386222873127,0.05610044776899276,1.1069119350627197,-0.0068001032556898565,-0.7060605308150962,0,0,1,-1.1787790499407869
sample_44_00462,-1.1179195312769106,0.23092046295096755,-1.9099400226050554,1.0810172105007314,-0.8589284003110758,1,3,3,-3.7505311277519815
sample_44_00463,0.4038445492597592,1.361308710556515,0.6498417622886248,1.470538414227041,2.4402414039723235,3,3,3,1.5679822549209492
sample_44_00464,0.8682421554568288,-1.1576323805021445,1.5059102289855082,0.4486723083164511,1.2267343825616197,0,0,2,3.4933381068538
sample_44_00465,1.1114601309292562,-1.0703029031411717,1.2833193436067107,-0.9368104118616905,-0.298424415342732,3,3,2,4.335436560211339
sample_44_00466,-1.505066362963836,1.4273903471252556,-0.2709514625009401,0.3161099691034155,-1.9501698688031166,3,3,0,-4.609245384386301
sample_44_00467,-0.9460222945773348,0.6542579563887349,1.1777116048941887,-0.18625114643858787,-0.975316396824772,2,0,3,-3.210391936391693
sample_44_00468,-0.26307756574635305,-0.0062867998665698316,0.23755907644402358,-0.20328575187148876,1.2295733875579686,2,3,1,0.32461445819312706
sample_44_00469,-0.9009694761110782,0.46907596501178145,0.25320673078423234,0.8850644452366119,-1.4389619095932213,2,1,2,-2.358001331756826
sample_44_00470,-0.28785212506257374,0.2493119938403062,0.8425405254829367,0.10919587521694406,0.8330880860142374,1,0,2,-0.6955527324909536
sample_44_00471,-0.08434690022092349,-0.42692875646908107,-1.3683731703020638,0.9444115494690046,3.2227910139400926,0,0,3,3.15044934543178
sample_44_00472,-1.6530003726849063,-0.45974724344115053,-0.9964479866432413,0.1848070111485481,1.9299214695190379,1,3,2,-1.0048024921187408
sample_44_00473,-0.4158298950860274,1.1950754742242313,0.0672074392386709,-1.0848415388204073,-1.0102154226270916,2,2,0,-1.927279541692302
sample_44_00474,1.0205829602793697,-0.33134703763095436,1.4207773325247632,0.40570283273292584,0.342301485990681,1,0,2,1.9359623364362135
sample_44_00475,-1.1751144980091528,-0.38841131209186347,-1.8739907206837232,0.4921129682681587,-0.17108140801503263,1,1,1,-2.030010270021613
sample_44_00476,1.4224783740987244,-0.6280107553918534,0.23873896110478957,-0.5215045116017246,0.9067977676877034,3,2,2,5.2003013480469935
sample_44_00477,-1.2239096840488022,0.02126250875187431,-0.4612920120774278,-2.2393287995499924,-0.9359401433142749,2,3,1,-2.7509950530562772
sample_44_00478,1.2904659892734855,1.0485802052233022,-0.1603977512458143,1.4867226381850702,0.4333275249976685,1,0,3,0.7195899605313507
sample_44_00479,0.7073654324572716,-0.012595427860011343,-0.807530307985626,-0.11757033390229098,1.38011552615258,1,1,3,1.9778589372988864
sample_44_00480,-0.2881029686064933,-2.695202717072532,0.33006631117724905,-0.5464420848848397,-2.629096594279951,2,2,1,2.0587570525730428
sample_44_00481,-0.326635775537747,-0.33476042129312983,-0.10645118473766974,0.4463897872278463,-0.3581938484702638,1,3,2,-0.7393547832558145
sample_44_00482,0.05032383141086179,-0.9251337386173435,-1.2018159011676113,-0.008544908809528727,-0.5610503579775126,0,3,1,0.7196958477746273
sample_44_00483,-0.6525025560602913,-0.9525982026250424,-0.06355021413830149,-1.4959063081964588,-0.795080893194557,1,2,2,-0.34153327401982847
sample_44_00484,-0.9499827770324426,1.4360429688502696,0.39415327610151146,0.07031867873440618,1.6964806185256163,2,3,0,-2.5821164413749975
sample_44_00485,-1.4945182701164277,0.34919906439444254,1.1130947938060611,-0.20537457411531695,-0.4685959909874489,1,3,0,-3.5034206406027906
sample_44_00486,-0.4581172672182834,0.2695428689560978,0.1884241267572987,-0.4422034733029054,1.1190470305419196,0,0,2,-1.4097066713514104
sample_44_00487,1.1644545911356023,0.6368463434700817,-1.8249970485448443,0.04578854800599142,-0.20113160653349998,2,2,0,2.1653077687836384
sample_44_00488,-1.2307767875170017,0.4012560660550644,-1.1616090384996745,0.768055689630776,0.9092868375314404,1,0,3,-2.279494588454579
sample_44_00489,-0.1422497942364292,1.573970816675721,-1.259191257814911,1.6161209967245702,0.21087443212707965,0,1,2,-3.675788808050771
sample_44_00490,-0.20644340431585975,-0.22880813826061594,1.5848689794527904,0.05057335385753259,-0.3284772977247745,3,2,3,0.22486551762378185
sample_44_00491,2.2842493907685624,0.1527675739904167,2.2681500639247876,-0.163999297786939,0.5126668402502697,0,1,1,4.960617749970426
sample_44_00492,-0.9611156219573181,-0.7939101596654728,-0.16155717131111946,-1.5861388011227917,-0.5696517939620009,2,1,0,0.33765946775765787
sample_44_00493,-1.0082859010500822,-0.5246324917231734,1.000146225357095,-0.2502075594092481,-0.3920532695251285,1,0,2,-1.8059126049021808
sample_44_00494,-0.966104549967759,0.4328142828024257,0.20125735162161804,1.4261725584022151,0.41259973164424424,0,1,3,-2.553401628141255
sample_44_00495,0.8858590098295639,0.27785683971239633,1.5088996805512682,-1.42977906370641,0.39537864311638143,3,2,0,3.320387333727182
sample_44_00496,-0.9914038119766957,-1.5614404217350317,-0.16312152736735985,-1.0143324874474449,0.7963689762495374,2,1,3,1.275581475281068
sample_44_00497,0.17750492695855852,-0.7929111699434797,-0.7748159951933706,0.704660088775501,0.0998684117846614,2,1,3,1.6247216130402595
sample_44_00498,1.2160821578906358,-0.7111319647446509,2.2796343948749107,-0.7075303041234777,-2.18536051288804,1,1,2,1.8881199955434576
sample_44_00499,0.11434907682597155,1.6510266854442361,-0.7446296328059043,-1.3514850650914623,-2.2914900043092,3,3,1,-2.490152544237891
sample_44_00500,-1.217092748003291,-0.27996530028818467,-0.04075959879570579,0.2958588589362655,1.3654842762813335,2,0,3,-1.0019378583765919
sample_44_00501,-1.0045733849396317,0.7506591545298787,-0.1717159927759521,1.480988106192218,0.27254058980601237,0,1,2,-3.1815073044900792
sample_44_00502,0.3514336524233142,0.3253589631085731,-0.726535408696785,-0.98003615861473,-0.04611240455666667,0,1,3,-1.1464767925307355
sample_44_00503,-1.044396133827,1.4982041899683172,-1.4081930467926675,0.18305234126635372,0.22539043097010972,1,0,2,-4.743730029461911
sample_44_00504,-0.5462735927950289,-0.38033198919212513,0.15860966627131345,0.8876214912103016,0.13149911062835343,0,2,0,-0.1417981551584242
sample_44_00505,0.32356243639291243,0.027238371191216155,2.6566512537611833,-1.2087619855966567,-2.3448774129831755,1,0,1,-1.1282978773890193
sample_44_00506,1.383260179110146,1.2024399618036805,0.3189246971675265,-1.4020154118968096,1.352790348552135,1,3,0,2.142093954214408
sample_44_00507,0.8427392956579703,0.7025761843068583,1.3113789246115184,-0.5672693411680415,-1.0833392291856134,3,0,3,0.6893945498076441
sample_44_00508,0.14047302625784477,-0.13164363457217004,-0.6781206620513909,0.08419605932324827,-1.2275397965839996,2,1,2,0.35066265356794724
sample_44_00509,-0.15858755701182037,0.9101485298074702,-1.448398053763169,-0.8877044972116123,-1.0483860065219115,3,0,3,-1.7452534942348756
sample_44_00510,-1.760588379499036,0.19020489776895227,-0.23946053821996738,-1.0861347047613412,0.44172457950831323,1,2,3,-2.9688742083553934
sample_44_00511,-0.6545766237155156,0.030956553511704933,-0.599809738455606,0.23388816580145266,0.9379217340480467,0,0,2,-1.4457862318961117
sample_44_00512,-1.3595752237404757,-0.0043340550747229456,-0.418132349576324,-0.6273070709015898,-0.24824321992322018,3,2,0,-1.734964006825805
sample_44_00513,-0.6283845029619733,1.038473848597123,-0.2877622920658546,-0.34466617634141383,1.5275512985831834,3,3,3,-0.38226351208518705
sample_44_00514,0.567814679219776,-0.6523229505475043,-0.41976115913106216,0.08355902295144156,-0.35043623169950533,2,3,0,2.3350947907729607
sample_44_00515,-0.6730064230543868,-0.23242263516943387,-0.8938887167249772,1.3964063240000315,1.1475486072034466,3,1,1,1.5271107628190213
sample_44_00516,-0.866106071145863,0.7681029052609556,-0.4199142316091012,-1.18658503062217,-0.2095952385362413,3,3,1,-2.602785655845537
sample_44_00517,0.6807580669268681,1.1962626765012982,-0.19892404218029233,-0.15697463448615065,0.7315925265267189,0,1,0,-0.340857549662926
sample_44_00518,0.9906302183282215,-1.688887126485647,1.0984635303632162,-1.1565503701005473,0.9978826912138811,3,1,2,6.226948326544734
sample_44_00519,1.4497857289559326,0.024626627688136397,-0.7660611331426953,-0.3547828211462417,1.1048507678752615,2,2,1,4.295117645896388
sample_44_00520,-0.8473318647919388,-1.7234958395559632,0.43379072676704133,-0.04656170912577708,-0.6721385976063835,3,0,2,2.1129802117973333
sample_44_00521,0.8696929138023352,0.7976865737465225,0.03584565928972628,-0.225898699557813,-0.7737094520056305,3,3,3,0.19917725842944256
sample_44_00522,-0.21165945163811417,-2.245243280307427,-1.4930800510518065,-0.7823491223930493,0.3201948292163579,2,2,0,4.185182318059905
sample_44_00523,-2.1516758666633855,-0.41207748376250547,0.7331996593610124,-0.07767860366230878,-0.8762596382606987,3,3,2,-3.307771816602521
sample_44_00524,1.1376512347052736,0.9142323754767131,1.0690258562493393,-0.1525075574384745,-0.5737489312367238,0,2,3,-0.3571321404877226
sample_44_00525,-1.30838670063195,-0.5003728746720302,-0.3357734758824787,-0.04904948243539335,1.0617376322334942,2,2,2,0.04850014455603302
sample_44_00526,0.15002331532988,0.03926853362904392,-1.0549584226418334,-0.9499877602824826,-0.16910509534199772,3,2,3,0.5738671414175909
sample_44_00527,0.3980481358717998,0.3884890982898492,-0.3644163483738487,-0.36691572627176244,-2.155628080372726,0,1,0,-1.7671226597183747
sample_44_00528,2.012733954267526,-0.16262421470642455,-1.2453691286078628,-1.1999419620359315,-0.05489501776576318,1,0,2,3.736132520592938
sample_44_00529,-0.648705964643115,0.06789890345650902,-1.4906462249555108,-0.18423030347867794,1.197451991773216,1,1,2,-0.004099540708111193
sample_44_00530,-0.6581189496505842,-1.0364005941810128,-1.1020063276429648,-0.8573798164644746,-0.3630834094554217,0,1,2,-0.4214804920717284
sample_44_00531,1.1131209048889759,0.9813189496152164,-1.6037715755286979,-0.2813346445570793,-1.2463683626998592,0,1,1,-0.3546052928564668
sample_44_00532,-0.28144621400255326,-0.8677499460329521,0.5214680549493786,-0.20817706500532912,1.1696348048630523,2,2,0,2.7820745791663946
sample_44_00533,0.15493138042628327,1.5463299887306976,0.06578299178483597,-0.9059407770420014,1.4932330836538659,2,1,1,-0.6148605439776643
sample_44_00534,-0.23636938444117525,-1.978223595303275,0.39106772385964766,1.1100113905699487,-0.847419618503048,1,0,2,2.0657878654533652
sample_44_00535,-0.28223392102737344,0.6080064577545369,-0.0014504358326603998,-0.02624096831637202,-1.6399338414598188,3,1,0,-1.1278192163226441
sample_44_00536,-1.1832114857842428,-1.4239384208819348,0.8367085386645687,0.2174244564274034,-0.15697279263076322,0,3,0,0.35633733270120493
sample_44_00537,0.964860854998171,1.5963792874389082,0.1527663793088857,-1.2321160596466856,-0.19837584933370647,1,3,0,0.08919025612492837
sample_44_00538,-2.2017829269630185,-0.7123988985093573,-0.13564906343529895,-1.6900719776576647,0.16371368957830676,3,3,3,-2.839108941838731
sample_44_00539,0.7545263337065712,-0.6793676049001101,-0.6274843598971399,0.7962337236233883,0.446492771366608,1,0,0,3.2378477231669462
sample_44_00540,1.2569085084210967,1.125088744657223,-1.3766506962804412,-0.664022784548979,-1.1043092115176019,0,0,2,0.33605775605420074
sample_44_00541,-0.31336421909645984,-1.6274248355055203,-0.17213802479615353,-0.3197656999259315,0.6368219997488974,3,2,3,2.4847352189063296
sample_44_00542,1.4681202323866986,1.6261908287489932,-2.2755493131115974,0.2102841615540422,-0.011203042174522206,2,0,1,0.5701371716329409
sample_44_00543,-1.4530426386185313,1.5086432355394073,-0.44235401458530826,0.5883216118572487,1.0486721359365154,3,3,2,-3.207475536230509
sample_44_00544,-0.2220807109322253,1.640288694182149,-2.0537225989789043,1.1996393789056885,-1.3097746283086356,0,3,1,-3.4835582690062856
sample_44_00545,0.8742193098355948,-0.9856544168702698,-0.35002489002761045,0.8177687326387195,0.8952029406807019,1,0,1,4.233834133634526
sample_44_00546,1.8214415480926391,1.5911976979459395,-0.9384245916525621,-0.2801507642772105,0.855959091449256,1,3,0,1.8680788078402693
sample_44_00547,0.19687399899090133,-0.6574540277716087,0.22106930839493155,0.7934182394259638,0.9241159656852441,2,1,0,4.2070682176943235
sample_44_00548,1.5299035478973753,-0.7710939167690413,-0.016315004854236197,0.49827779771470665,-1.344973055021033,0,2,2,2.269560167263993
sample_44_00549,-0.5957175554892331,-0.3550955448714349,-1.1755715170404197,-1.3981981440478413,1.2714081049634147,1,3,1,1.020607075444534
sample_44_00550,-1.493966983446244,1.0593246630580975,0.6698354792405024,-0.816051921346671,0.7765897541513923,0,2,0,-3.2357036414491485
sample_44_00551,-0.6885611621509362,-0.35522498908793504,-0.5441096342551015,-0.6578544290053733,1.0223869886935526,1,1,0,0.5268011856873887
sample_44_00552,0.17964225691667557,0.610311583389541,0.309640181778455,3.1202604877701767,-1.0365557127695382,1,3,1,-0.8305118529619233
sample_44_00553,0.5739405793792528,1.6452968197963531,-0.6275858739373573,0.023480302297433153,1.7006811008165268,1,1,2,0.7775022149713755
sample_44_00554,2.1445856262217244,1.5897800980979384,2.3705240177664195,0.5387218935565866,0.27890104313508396,2,1,1,2.2499474700485758
sample_44_00555,1.317875395203076,1.845094595298681,-0.5878110727088417,2.2243277998767077,0.4082780886192168,1,2,0,1.089907398445002
sample_44_00556,-0.8343120107950275,1.7479463711226275,-0.06921007956338496,-0.72392834115996,0.9632809628667389,1,1,0,-2.4290644795625127
sample_44_00557,-0.38577865485896123,-0.8619221621777409,1.5268086744798652,-1.23100804884305,0.08614763428737751,0,1,0,1.218241098042375
sample_44_00558,1.2691935631308495,0.5302075695304029,-1.0392666332227591,-0.45231358268372557,-0.6053644336020069,1,1,2,1.059860630280474
sample_44_00559,0.9186055487136922,-1.1591113697946331,2.391037725948196,-0.25234144028279837,-0.06486593110124893,3,2,0,5.2547688155441215
sample_44_00560,-1.2844699838394873,0.318503639657142,-0.40934679368615934,-0.5648758061897184,-1.6638055033925394,0,2,1,-4.90458373801479
sample_44_00561,1.4938245063350404,0.10312686871812665,-1.1887956336986547,-0.6392234807240509,0.8161088387061464,3,2,3,3.946486447445946
sample_44_00562,-0.0614335857336311,0.45637234166648905,-1.1256699170505486,1.0382932027762695,-1.592740420025448,0,0,3,-3.286187826675029
sample_44_00563,-0.12111387370860105,-1.8838766154862379,0.4075884778467876,0.4682050252219765,-0.03379273941941442,3,1,0,4.3730512309081
sample_44_00564,0.5193628179320288,0.8767146716244073,-1.096297553779293,-0.4487255266474027,-1.0181461519293826,3,1,0,0.513010369699405
sample_44_00565,1.12660327058315,-2.0682530919547504,-1.2102305323231677,-0.7774392727407999,-0.4777907883085675,2,0,2,6.04086288362788
sample_44_00566,1.396965822626784,-1.0827338709313705,-0.2826546987419315,0.020095867623319462,0.6573614500712853,1,3,2,3.774735521560827
sample_44_00567,-0.0976630402183879,0.22754681898614176,0.02489645109738283,0.2591034920660337,0.16971096438155697,3,1,1,0.4160486986089706
sample_44_00568,-1.670726135285728,0.20875432671586838,-0.16102145933190076,-0.25824825386830585,0.509381802626101,3,2,0,-1.5776346430546648
sample_44_00569,0.9632304970238754,1.3838192171364723,0.21871545946489374,-0.04799995894275841,0.26312528442067207,3,0,1,2.1762755656070625
sample_44_00570,-1.4136898242008664,-0.3550252661925766,-1.1316634484771415,2.0926258888560536,0.9492473840455199,1,0,3,-2.1300464613661716
sample_44_00571,0.3541302088936344,1.388900846025192,1.2967863817789484,0.3608281062568853,1.0774320969955926,3,0,2,-0.3773037338198689
sample_44_00572,0.4320379269668689,1.2598668452934272,-0.26618360913043015,0.16504055117104732,0.4355661338907942,1,1,2,-0.9543362191444797
sample_44_00573,0.8801671147844492,-0.6828077169637952,0.35563614106817537,-0.7116462580909586,0.08201895340968936,3,2,0,4.325107588800315
sample_44_00574,-1.8319678252597955,-2.2311038377718297,-0.48376053244610745,0.025400409731738877,-1.1077744968406364,3,1,1,0.4638423262619325
sample_44_00575,2.2146542103091478,-1.0835271970156823,-1.0902341880069295,-0.11204452823677777,-0.5956905731093338,1,2,1,6.402462594341666
sample_44_00576,0.2929733228960874,-1.0720580991520636,0.7412312997267314,-1.4393920609281434,-0.7894751963377162,1,0,2,1.932564655560023
sample_44_00577,-0.35543993530627255,-1.1112230607521434,0.35076182213806195,-0.04963512152733954,0.6139467976758993,2,0,0,2.41886382618395
sample_44_00578,-1.173287058997961,-0.390446517891024,-0.20777925019433688,0.7315524059256614,0.038947112676962714,0,3,3,-1.4266155510642833
sample_44_00579,0.4567067719970608,0.5336999903804289,1.2065672232905924,0.18502922912352152,-1.8078325235719277,2,1,2,-1.154853862138629
sample_44_00580,-0.5195656673464868,1.6571591884737016,-0.38533946212302783,0.6549009674490527,1.878715292463844,1,2,1,-1.7517770135394823
sample_44_00581,-0.2513832485016071,-0.13343723713407843,-0.5129383011670113,1.2357508181332104,0.11172749243908857,0,0,2,-0.3997956370001832
sample_44_00582,-0.835860400257777,-0.476461974615012,-0.6886998519397356,-1.3602573012166084,0.7203148819743258,2,2,0,0.38780179135092563
sample_44_00583,1.1163325717384507,1.7832655561541673,-0.43202507453050415,1.0405685418560444,2.495409949360301,1,2,2,1.4635270467924335
sample_44_00584,-2.04258203377837,-1.0156786589723048,-0.914714619699491,2.0487071157032894,0.5206047832482491,3,1,1,-0.5550133513091522
sample_44_00585,0.05097776483640276,-0.18693652667391727,-0.5284519036824223,-1.0687007561277613,-0.29402935966609994,1,2,3,-0.5250118519997986
sample_44_00586,-1.275263638059756,0.6593308595855003,0.20629786093476324,0.35070405509976166,1.9415819893797277,2,0,3,-1.804022150705523
sample_44_00587,1.2311662677399693,0.7953854747321759,0.7216912777921947,-0.1277520134185943,1.2582327607214312,1,1,1,2.4744422365503165
sample_44_00588,0.4141058842485707,-0.2520039934464973,0.025906313472926892,0.4313607767334358,-0.5463587622986478,3,0,0,3.415136861133465
sample_44_00589,0.9741341711041476,2.7750865950923886,-1.074207096026235,-0.5750695538238974,-0.18421026632234744,0,1,3,-2.6779291324584955
sample_44_00590,0.19375875119163102,-0.6786587326718785,1.1773017689690808,-0.10697549370565416,1.1018492124497803,0,2,2,1.479258780096778
sample_44_00591,0.8551298908168692,-0.3156490260731533,0.5768387082954305,2.422791692715186,-0.3185550018284665,2,2,0,3.3331118051399136
sample_44_00592,-0.6924601753009078,2.2351104929572894,-0.14385356046288647,-0.9197958464967362,-1.984988196532772,2,3,0,-5.811534075784886
sample_44_00593,0.6384784671821129,0.2742004191711359,-1.7509712545510026,0.23276750601424442,-1.8284179714805828,3,2,0,1.147504417687931
sample_44_00594,0.6493647034222116,1.2755534524014907,0.146764236643644,1.4781102258831185,-1.6865464620635078,1,1,3,-2.986488756045474
sample_44_00595,-2.068753370328631,0.9871404121160287,-1.536613725394721,-0.18092570353462026,1.7922283330977777,3,2,0,-2.2876063684562253
sample_44_00596,0.6519043413052219,-0.24560621219707002,-0.20970813081171383,1.1283121194341568,-0.872985166114465,0,3,1,0.6832823765055983
